model_id,dataset_id,region,climatezone,human,climate,importance_balance,climatezone_label
analysis=spatial_spd|dataset_id=4136|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,4136,Europe,Cold - Cold Summer,0.045228215767634854,0.9547717842323652,-0.9095435684647304,CCS
analysis=spatial_spd|dataset_id=45192|region=Europe|climatezone=Temperate_Dry_Summer,45192,Europe,Temperate - Dry Summer,0,1,-1,TDS
analysis=spatial_spd|dataset_id=15232|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,15232,North America,Cold - Cold Summer,0.22171945701357465,0.77828054298642535,-0.5565610859728507,CCS
analysis=spatial_spd|dataset_id=41467|region=Europe|climatezone=Temperate_Without_dry_season,41467,Europe,Temperate,0.34738372093023256,0.6526162790697675,-0.3052325581395349,TMP
analysis=spatial_spd|dataset_id=3938|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,3938,Europe,Cold - Warm Summer,0,1,-1,CWS
analysis=spatial_spd|dataset_id=2619|region=North America|climatezone=Temperate_Dry_Summer,2619,North America,Temperate - Dry Summer,0.6219635627530364,0.37803643724696356,0.24392712550607287,TDS
analysis=spatial_spd|dataset_id=22988|region=Europe|climatezone=Polar,22988,Europe,Polar,0.06183796163756084,0.9381620383624392,-0.8763240767248783,POL
analysis=spatial_spd|dataset_id=46803|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,46803,North America,Cold - Cold Summer,0.36464817958875684,0.6353518204112432,-0.2707036408224863,CCS
analysis=spatial_spd|dataset_id=24195|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,24195,Europe,Cold - Cold Summer,0,1,-1,CCS
analysis=spatial_spd|dataset_id=306|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,306,North America,Cold - Cold Summer,0.011910358877918822,0.9880896411220811,-0.9761792822441623,CCS
analysis=spatial_spd|dataset_id=847|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,847,North America,Cold - Hot Summer,0.8420195439739414,0.15798045602605862,0.6840390879478828,CHS
analysis=spatial_spd|dataset_id=45322|region=Europe|climatezone=Temperate_Dry_Summer,45322,Europe,Temperate - Dry Summer,0.04966139954853273,0.9503386004514672,-0.9006772009029345,TDS
analysis=spatial_spd|dataset_id=18108|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,18108,North America,Cold - Cold Summer,0.36403508771929827,0.6359649122807018,-0.2719298245614036,CCS
analysis=spatial_spd|dataset_id=42745|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,42745,North America,Cold - Cold Summer,0,1,-1,CCS
analysis=spatial_spd|dataset_id=17689|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,17689,North America,Cold - Warm Summer,0.2821301775147929,0.7178698224852071,-0.43573964497041423,CWS
analysis=spatial_spd|dataset_id=340|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,340,North America,Cold - Warm Summer,0.2318356867779204,0.7681643132220796,-0.5363286264441591,CWS
analysis=spatial_spd|dataset_id=40634|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,40634,Europe,Cold - Cold Summer,0.060057197330791234,0.9399428026692088,-0.8798856053384176,CCS
analysis=spatial_spd|dataset_id=15970|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,15970,North America,Cold - Cold Summer,0.057090909090909095,0.9429090909090909,-0.8858181818181818,CCS
analysis=spatial_spd|dataset_id=17391|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,17391,North America,Cold - Cold Summer,0,1,-1,CCS
analysis=spatial_spd|dataset_id=4539|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,4539,Europe,Cold - Cold Summer,0.14320585842148087,0.8567941415785191,-0.7135882831570382,CCS
analysis=spatial_spd|dataset_id=25285|region=Europe|climatezone=Temperate_Without_dry_season,25285,Europe,Temperate,0.1268939393939394,0.8731060606060607,-0.7462121212121213,TMP
analysis=spatial_spd|dataset_id=20293|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,20293,Europe,Cold - Cold Summer,0.10926268227562128,0.8907373177243787,-0.7814746354487574,CCS
analysis=spatial_spd|dataset_id=4251|region=Europe|climatezone=Temperate_Without_dry_season,4251,Europe,Temperate,0.5248876909254269,0.47511230907457325,0.04977538185085362,TMP
analysis=spatial_spd|dataset_id=22773|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,22773,Europe,Cold - Cold Summer,0.5423347398030942,0.45766526019690573,0.08466947960618848,CCS
analysis=spatial_spd|dataset_id=784|region=Europe|climatezone=Temperate_Without_dry_season,784,Europe,Temperate,0,1,-1,TMP
analysis=spatial_spd|dataset_id=4472|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,4472,Europe,Cold - Cold Summer,0.04954682779456194,0.950453172205438,-0.900906344410876,CCS
analysis=spatial_spd|dataset_id=45383|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,45383,Europe,Cold - Warm Summer,0.10883605881544593,0.891163941184554,-0.7823278823691081,CWS
analysis=spatial_spd|dataset_id=40564|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,40564,Europe,Cold - Warm Summer,0.0450272142503711,0.954972785749629,-0.9099455714992578,CWS
analysis=spatial_spd|dataset_id=13051|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,13051,North America,Cold - Warm Summer,0.010301953818827706,0.9896980461811723,-0.9793960923623446,CWS
analysis=spatial_spd|dataset_id=4197|region=Europe|climatezone=Temperate_Without_dry_season,4197,Europe,Temperate,1,0,1,TMP
analysis=spatial_spd|dataset_id=15783|region=North America|climatezone=Polar,15783,North America,Polar,0.38344722854973434,0.6165527714502658,-0.23310554290053143,POL
analysis=spatial_spd|dataset_id=4373|region=Europe|climatezone=Temperate_Without_dry_season,4373,Europe,Temperate,0.5230769230769231,0.4769230769230769,0.04615384615384621,TMP
analysis=spatial_spd|dataset_id=45722|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,45722,Europe,Cold - Warm Summer,0.36580908196260364,0.6341909180373962,-0.2683818360747926,CWS
analysis=spatial_spd|dataset_id=2270|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,2270,North America,Cold - Hot Summer,0.20176211453744494,0.798237885462555,-0.5964757709251101,CHS
analysis=spatial_spd|dataset_id=15201|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,15201,North America,Cold - Cold Summer,0.3138181818181818,0.6861818181818181,-0.37236363636363634,CCS
analysis=spatial_spd|dataset_id=260|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,260,North America,Cold - Warm Summer,0.115539858728557,0.884460141271443,-0.768920282542886,CWS
analysis=spatial_spd|dataset_id=21539|region=Latin America|climatezone=Tropical,21539,Latin America,Tropical,0.34185303514376997,0.65814696485623,-0.31629392971246006,TRO
analysis=spatial_spd|dataset_id=15829|region=North America|climatezone=Polar,15829,North America,Polar,0.030772135170851426,0.9692278648291486,-0.9384557296582972,POL
analysis=spatial_spd|dataset_id=14799|region=North America|climatezone=Cold_Dry_Summer,14799,North America,Cold - Dry Summer,0.04032997250229148,0.9596700274977085,-0.9193400549954169,CDS
analysis=spatial_spd|dataset_id=4056|region=Europe|climatezone=Temperate_Without_dry_season,4056,Europe,Temperate,0.8383469626168224,0.16165303738317757,0.6766939252336448,TMP
analysis=spatial_spd|dataset_id=2617|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,2617,North America,Cold - Hot Summer,0.4311111111111111,0.5688888888888889,-0.13777777777777778,CHS
analysis=spatial_spd|dataset_id=42671|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,42671,Europe,Cold - Warm Summer,0.10726786081943587,0.8927321391805642,-0.7854642783611283,CWS
analysis=spatial_spd|dataset_id=4058|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,4058,Europe,Cold - Cold Summer,0,1,-1,CCS
analysis=spatial_spd|dataset_id=20613|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,20613,North America,Cold - Warm Summer,0.16395961369622475,0.8360403863037753,-0.6720807726075506,CWS
analysis=spatial_spd|dataset_id=15738|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,15738,North America,Cold - Cold Summer,0.1638510075310401,0.8361489924689599,-0.6722979849379198,CCS
analysis=spatial_spd|dataset_id=2287|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,2287,North America,Cold - Warm Summer,0.33641715727502103,0.6635828427249789,-0.3271656854499579,CWS
analysis=spatial_spd|dataset_id=22842|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,22842,Europe,Cold - Cold Summer,0,1,-1,CCS
analysis=spatial_spd|dataset_id=15288|region=North America|climatezone=Temperate_Without_dry_season,15288,North America,Temperate,0.5243243243243243,0.4756756756756757,0.048648648648648596,TMP
analysis=spatial_spd|dataset_id=21762|region=Latin America|climatezone=Polar,21762,Latin America,Polar,0.17320085929108486,0.8267991407089151,-0.6535982814178303,POL
analysis=spatial_spd|dataset_id=1148|region=North America|climatezone=Temperate_Dry_Summer,1148,North America,Temperate - Dry Summer,0.25027370264944165,0.7497262973505583,-0.49945259470111664,TDS
analysis=spatial_spd|dataset_id=48721|region=North America|climatezone=Cold_Dry_Summer,48721,North America,Cold - Dry Summer,0.32560137457044674,0.6743986254295532,-0.34879725085910646,CDS
analysis=spatial_spd|dataset_id=24467|region=Europe|climatezone=Temperate_Without_dry_season,24467,Europe,Temperate,0.36600587371512483,0.6339941262848752,-0.26798825256975034,TMP
analysis=spatial_spd|dataset_id=1450|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,1450,North America,Cold - Warm Summer,0.6879795396419438,0.3120204603580563,0.3759590792838875,CWS
analysis=spatial_spd|dataset_id=23004|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,23004,Europe,Cold - Warm Summer,0.0015957446808510637,0.998404255319149,-0.9968085106382979,CWS
analysis=spatial_spd|dataset_id=2292|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,2292,North America,Cold - Warm Summer,0.45641240569991615,0.5435875943000839,-0.08717518860016771,CWS
analysis=spatial_spd|dataset_id=2391|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,2391,North America,Cold - Warm Summer,0.1724374357216318,0.8275625642783682,-0.6551251285567363,CWS
analysis=spatial_spd|dataset_id=1024|region=North America|climatezone=Polar,1024,North America,Polar,0.25942350332594233,0.7405764966740577,-0.48115299334811534,POL
analysis=spatial_spd|dataset_id=1642|region=North America|climatezone=Temperate_Dry_Summer,1642,North America,Temperate - Dry Summer,0.9887118193891101,0.011288180610889773,0.9774236387782204,TDS
analysis=spatial_spd|dataset_id=15785|region=North America|climatezone=Polar,15785,North America,Polar,0,1,-1,POL
analysis=spatial_spd|dataset_id=1735|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,1735,North America,Cold - Hot Summer,0.5360163312919218,0.46398366870807817,0.07203266258384367,CHS
analysis=spatial_spd|dataset_id=22711|region=Europe|climatezone=Temperate_Without_dry_season,22711,Europe,Temperate,0.37274464020377845,0.6272553597962216,-0.25451071959244315,TMP
analysis=spatial_spd|dataset_id=24348|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,24348,Europe,Cold - Cold Summer,0,1,-1,CCS
analysis=spatial_spd|dataset_id=40992|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,40992,North America,Cold - Warm Summer,0.17610837438423646,0.8238916256157636,-0.6477832512315271,CWS
analysis=spatial_spd|dataset_id=1786|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,1786,North America,Cold - Warm Summer,0.08576051779935275,0.9142394822006472,-0.8284789644012944,CWS
analysis=spatial_spd|dataset_id=878|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,878,North America,Cold - Warm Summer,0.7027863777089783,0.2972136222910216,0.40557275541795673,CWS
analysis=spatial_spd|dataset_id=44951|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,44951,Europe,Cold - Warm Summer,9.740259740259739e-4,0.9990259740259739,-0.998051948051948,CWS
analysis=spatial_spd|dataset_id=328|region=North America|climatezone=Temperate_Without_dry_season,328,North America,Temperate,0.4584139264990328,0.5415860735009671,-0.08317214700193432,TMP
analysis=spatial_spd|dataset_id=40997|region=Asia|climatezone=Cold_Dry_Winter,40997,Asia,Cold - Dry Winter,0,1,-1,CDW
analysis=spatial_spd|dataset_id=42692|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,42692,Europe,Cold - Warm Summer,0,1,-1,CWS
analysis=spatial_spd|dataset_id=1968|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,1968,North America,Cold - Warm Summer,0.40524925718058763,0.5947507428194123,-0.18950148563882468,CWS
analysis=spatial_spd|dataset_id=309|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,309,North America,Cold - Warm Summer,0.2987595671681182,0.7012404328318818,-0.40248086566376357,CWS
analysis=spatial_spd|dataset_id=34553|region=Oceania|climatezone=Temperate_Without_dry_season,34553,Oceania,Temperate,0,1,-1,TMP
analysis=spatial_spd|dataset_id=46730|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,46730,North America,Cold - Cold Summer,0.19748229740361922,0.8025177025963808,-0.6050354051927616,CCS
analysis=spatial_spd|dataset_id=232|region=North America|climatezone=Temperate_Without_dry_season,232,North America,Temperate,0.2096808738487899,0.7903191261512101,-0.5806382523024203,TMP
analysis=spatial_spd|dataset_id=1719|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,1719,North America,Cold - Warm Summer,0.21074465878448456,0.7892553412155155,-0.578510682431031,CWS
analysis=spatial_spd|dataset_id=41027|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,41027,North America,Cold - Warm Summer,0.2952380952380952,0.7047619047619047,-0.4095238095238095,CWS
analysis=spatial_spd|dataset_id=45728|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,45728,Europe,Cold - Warm Summer,0.20121951219512194,0.7987804878048781,-0.5975609756097562,CWS
analysis=spatial_spd|dataset_id=29236|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,29236,Europe,Cold - Warm Summer,0.09615384615384617,0.903846153846154,-0.8076923076923078,CWS
analysis=spatial_spd|dataset_id=1841|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,1841,North America,Cold - Warm Summer,0.4299802761341223,0.5700197238658777,-0.14003944773175542,CWS
analysis=spatial_spd|dataset_id=24118|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,24118,Europe,Cold - Warm Summer,0.12470753392606458,0.8752924660739354,-0.7505849321478708,CWS
analysis=spatial_spd|dataset_id=21807|region=Latin America|climatezone=Tropical,21807,Latin America,Tropical,0.28502162232996986,0.7149783776700301,-0.4299567553400603,TRO
analysis=spatial_spd|dataset_id=41631|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,41631,Europe,Cold - Warm Summer,0.1628137384412153,0.8371862615587846,-0.6743725231175693,CWS
analysis=spatial_spd|dataset_id=24061|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,24061,Europe,Cold - Cold Summer,0.007490636704119851,0.9925093632958802,-0.9850187265917604,CCS
analysis=spatial_spd|dataset_id=4198|region=Europe|climatezone=Temperate_Without_dry_season,4198,Europe,Temperate,0.32905296950240775,0.6709470304975923,-0.34189406099518455,TMP
analysis=spatial_spd|dataset_id=15667|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,15667,North America,Cold - Cold Summer,1,0,1,CCS
analysis=spatial_spd|dataset_id=859|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,859,North America,Cold - Cold Summer,0.051493535443602315,0.9485064645563976,-0.8970129291127953,CCS
analysis=spatial_spd|dataset_id=15462|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,15462,North America,Cold - Cold Summer,0.15363349131121642,0.8463665086887836,-0.6927330173775672,CCS
analysis=spatial_spd|dataset_id=14274|region=Europe|climatezone=Temperate_Without_dry_season,14274,Europe,Temperate,0.3147157853040206,0.6852842146959793,-0.3705684293919587,TMP
analysis=spatial_spd|dataset_id=203|region=North America|climatezone=Temperate_Without_dry_season,203,North America,Temperate,0.44085432639649513,0.559145673603505,-0.11829134720700984,TMP
analysis=spatial_spd|dataset_id=17320|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,17320,North America,Cold - Cold Summer,0.5523778920308483,0.44762210796915164,0.10475578406169667,CCS
analysis=spatial_spd|dataset_id=308|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,308,North America,Cold - Warm Summer,0.3826053786000382,0.6173946213999618,-0.23478924279992364,CWS
analysis=spatial_spd|dataset_id=2385|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,2385,North America,Cold - Hot Summer,1,0,1,CHS
analysis=spatial_spd|dataset_id=26608|region=Europe|climatezone=Temperate_Dry_Summer,26608,Europe,Temperate - Dry Summer,0,1,-1,TDS
analysis=spatial_spd|dataset_id=20188|region=North America|climatezone=Polar,20188,North America,Polar,0,1,-1,POL
analysis=spatial_spd|dataset_id=3879|region=Europe|climatezone=Temperate_Without_dry_season,3879,Europe,Temperate,0.36794766966475884,0.6320523303352412,-0.2641046606704824,TMP
analysis=spatial_spd|dataset_id=15925|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,15925,North America,Cold - Warm Summer,0.18578485181119647,0.8142151481888036,-0.6284302963776072,CWS
analysis=spatial_spd|dataset_id=15919|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,15919,North America,Cold - Warm Summer,0.28074135677794937,0.7192586432220506,-0.4385172864441012,CWS
analysis=spatial_spd|dataset_id=1432|region=North America|climatezone=Cold_Dry_Summer,1432,North America,Cold - Dry Summer,0.1370067014147431,0.862993298585257,-0.7259865971705138,CDS
analysis=spatial_spd|dataset_id=48895|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,48895,North America,Cold - Warm Summer,0.2765428260531634,0.7234571739468366,-0.44691434789367324,CWS
analysis=spatial_spd|dataset_id=2373|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,2373,North America,Cold - Warm Summer,0.07847822091527294,0.9215217790847271,-0.8430435581694542,CWS
analysis=spatial_spd|dataset_id=518|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,518,North America,Cold - Warm Summer,1,0,1,CWS
analysis=spatial_spd|dataset_id=1445|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,1445,North America,Cold - Cold Summer,0.7456423499031634,0.25435765009683664,0.4912846998063267,CCS
analysis=spatial_spd|dataset_id=1835|region=North America|climatezone=Polar,1835,North America,Polar,0.12881985480330913,0.8711801451966908,-0.7423602903933817,POL
analysis=spatial_spd|dataset_id=15325|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,15325,North America,Cold - Warm Summer,0,1,-1,CWS
analysis=spatial_spd|dataset_id=1823|region=North America|climatezone=Polar,1823,North America,Polar,0.01947261663286004,0.98052738336714,-0.9610547667342799,POL
analysis=spatial_spd|dataset_id=966|region=North America|climatezone=Cold_Dry_Summer,966,North America,Cold - Dry Summer,0.6143451143451143,0.38565488565488565,0.22869022869022865,CDS
analysis=spatial_spd|dataset_id=4378|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,4378,Europe,Cold - Warm Summer,0,1,-1,CWS
analysis=spatial_spd|dataset_id=40567|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,40567,Europe,Cold - Warm Summer,0.9167473378509197,0.08325266214908035,0.8334946757018393,CWS
analysis=spatial_spd|dataset_id=532|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,532,North America,Cold - Warm Summer,0.42119244391971666,0.5788075560802833,-0.15761511216056667,CWS
analysis=spatial_spd|dataset_id=44941|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,44941,Europe,Cold - Cold Summer,0.20267802799756546,0.7973219720024346,-0.5946439440048692,CCS
analysis=spatial_spd|dataset_id=48738|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,48738,Europe,Cold - Warm Summer,0.022529441884280594,0.9774705581157194,-0.9549411162314387,CWS
analysis=spatial_spd|dataset_id=4168|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,4168,Europe,Cold - Cold Summer,0.3750663129973475,0.6249336870026525,-0.249867374005305,CCS
analysis=spatial_spd|dataset_id=15713|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,15713,North America,Cold - Cold Summer,1,0,1,CCS
analysis=spatial_spd|dataset_id=22650|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,22650,Europe,Cold - Cold Summer,0.0030706243602865915,0.9969293756397135,-0.9938587512794269,CCS
analysis=spatial_spd|dataset_id=26439|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,26439,Europe,Cold - Warm Summer,0,1,-1,CWS
analysis=spatial_spd|dataset_id=4497|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,4497,Europe,Cold - Warm Summer,0.04188051734756724,0.9581194826524329,-0.9162389653048656,CWS
