dataset_id,predictor,baseline,reduced_collinear_v1,delta_ratio,abs_delta_ratio
13051,human,0.010283687943262412,0.10295983086680761,0.0926761429235452,0.0926761429235452
13053,climate,NA,NA,NA,NA
13053,human,NA,NA,NA,NA
13055,climate,NA,NA,NA,NA
13055,human,NA,NA,NA,NA
13097,climate,0.5421818181818182,0.5953125,0.05313068181818181,0.05313068181818181
13097,human,0.45781818181818185,0.40494791666666663,-0.05287026515151522,0.05287026515151522
1390,climate,0.9855813953488373,1.0345454545454544,0.04896405919661717,0.04896405919661717
1390,human,0.015116279069767442,-0.034909090909090904,-0.05002536997885834,0.05002536997885834
1391,climate,0.6555555555555556,0.7395833333333334,0.08402777777777781,0.08402777777777781
1391,human,0.34491725768321513,0.2602430555555556,-0.08467420212765953,0.08467420212765953
1393,climate,1.052373887240356,1.0316666666666665,-0.020707220573689566,0.020707220573689566
1393,human,-0.052373887240356076,-0.03192307692307692,0.020450810317279154,0.020450810317279154
14110,climate,0.4912663755458515,0.5551789077212805,0.06391253217542903,0.06391253217542903
14110,human,0.5093886462882096,0.44576271186440675,-0.06362593442380282,0.06362593442380282
14134,climate,1.0055452865064696,0.9615257048092869,-0.044019581697182675,0.044019581697182675
14134,human,-0.004805914972273567,0.03814262023217247,0.04294853520444604,0.04294853520444604
14264,climate,2.8069444444444445,1.5845360824742267,-1.2224083619702177,1.2224083619702177
14264,human,-1.8013888888888892,-0.5855670103092784,1.2158218785796109,1.2158218785796109
14274,climate,0.6851485148514851,0.7118081180811807,0.026659603229695628,0.026659603229695628
14274,human,0.31465346534653466,0.2891143911439114,-0.025539074202623246,0.025539074202623246
14289,climate,0.2595744680851064,0.07698412698412699,-0.18259034110097944,0.18259034110097944
14289,human,0.7398936170212767,0.9253968253968253,0.18550320837554868,0.18550320837554868
1432,climate,0.8636363636363636,0.8903494176372713,0.02671305400090762,0.02671305400090762
1432,human,0.13710879284649774,0.10998336106489186,-0.027125431781605883,0.027125431781605883
1434,climate,0.8445151033386328,0.7985849056603773,-0.04593019767825546,0.04593019767825546
1434,human,0.15564387917329095,0.20110062893081762,0.04545674975752667,0.04545674975752667
1435,climate,0.9473988439306359,1.0050610820244328,0.05766223809379689,0.05766223809379689
1435,human,0.05163776493256262,-0.00593368237347295,-0.05757144730603557,0.05757144730603557
1438,climate,NA,NA,NA,NA
1438,human,NA,NA,NA,NA
1439,climate,NA,NA,NA,NA
1439,human,NA,NA,NA,NA
1440,climate,1.0189102564102566,0.978125,-0.04078525641025654,0.04078525641025654
1440,human,-0.01858974358974359,0.0208984375,0.039488181089743585,0.039488181089743585
1443,climate,0.716448598130841,0.6466076696165192,-0.06984092851432189,0.06984092851432189
1443,human,0.2837383177570093,0.3539823008849557,0.07024398312794639,0.07024398312794639
1444,climate,0.7524850894632207,0.8115151515151515,0.05903006205193084,0.05903006205193084
1444,human,0.24731610337972165,0.1882828282828283,-0.05903327509689335,0.05903327509689335
1445,climate,0.25419354838709673,0.2445121951219512,-0.009681353265145548,0.009681353265145548
1445,human,0.7451612903225807,0.7548780487804877,0.009716758457906982,0.009716758457906982
1448,climate,0.8751004016064258,0.9263636363636364,0.05126323475721062,0.05126323475721062
1448,human,0.12449799196787148,0.07340909090909091,-0.05108890105878057,0.05108890105878057
14498,climate,0.8644444444444443,0.7541114058355437,-0.11033303860890065,0.11033303860890065
14498,human,0.1348148148148148,0.24588859416445624,0.11107377934964144,0.11107377934964144
1450,climate,0.3114893617021277,0.5451063829787234,0.23361702127659567,0.23361702127659567
1450,human,0.6868085106382978,0.4553191489361702,-0.23148936170212764,0.23148936170212764
1451,climate,0.7329608938547487,0.6330120481927711,-0.09994884566197759,0.09994884566197759
1451,human,0.2667597765363129,0.36722891566265065,0.10046913912633776,0.10046913912633776
14512,climate,0.5354330708661418,0.601593625498008,0.06616055463186621,0.06616055463186621
14512,human,0.4649606299212598,0.39840637450199207,-0.06655425541926774,0.06655425541926774
14523,climate,0.6559360730593607,0.6348571428571428,-0.02107893020221796,0.02107893020221796
14523,human,0.34337899543378997,0.3649523809523809,0.02157338551859095,0.02157338551859095
14525,climate,0.8138418079096046,0.7481586402266289,-0.06568316768297566,0.06568316768297566
14525,human,0.1860169491525424,0.25169971671388103,0.06568276756133862,0.06568276756133862
14549,climate,0.17592592592592593,0.5650000000000001,0.38907407407407413,0.38907407407407413
14549,human,0.825925925925926,0.43583333333333335,-0.3900925925925926,0.3900925925925926
14556,climate,0.16793349168646082,0.14763948497854076,-0.02029400670792006,0.02029400670792006
14556,human,0.832541567695962,0.8515021459227468,0.018960578226784763,0.018960578226784763
14612,climate,0.8839622641509435,0.9528688524590164,0.06890658830807295,0.06890658830807295
14612,human,0.1160377358490566,0.04836065573770492,-0.06767708011135168,0.06767708011135168
14619,climate,NA,0.8530864197530863,NA,NA
14619,human,NA,0.145679012345679,NA,NA
14799,climate,0.9605504587155963,0.800414937759336,-0.16013552095626027,0.16013552095626027
14799,human,0.04036697247706422,0.1979253112033195,0.15755833872625527,0.15755833872625527
14803,climate,0.8457534246575342,0.8252525252525253,-0.020500899405008877,0.020500899405008877
14803,human,0.15424657534246577,0.1740740740740741,0.01982749873160833,0.01982749873160833
14884,climate,1.0895765472312704,1.1621722846441949,0.07259573741292447,0.07259573741292447
14884,human,-0.08827361563517915,-0.16142322097378276,-0.07314960533860361,0.07314960533860361
14921,climate,NA,NA,NA,NA
14921,human,NA,NA,NA,NA
14923,climate,NA,NA,NA,NA
14923,human,NA,NA,NA,NA
14941,climate,NA,NA,NA,NA
14941,human,NA,NA,NA,NA
14944,climate,0.22755775577557755,0.3233050847457627,0.09574732897018515,0.09574732897018515
14944,human,0.7719471947194719,0.6768361581920904,-0.09511103652738151,0.09511103652738151
14948,climate,0.9336683417085426,0.9701275045537339,0.03645916284519124,0.03645916284519124
14948,human,0.06658291457286432,0.030054644808743168,-0.03652826976412115,0.03652826976412115
14951,climate,0.9706586826347305,0.9447619047619047,-0.02589677787282585,0.02589677787282585
14951,human,0.02874251497005988,0.05555555555555556,0.02681304058549568,0.02681304058549568
15,climate,1.246031746031746,1.4670212765957447,0.22098953056399862,0.22098953056399862
15,human,-0.24285714285714285,-0.4670212765957447,-0.22416413373860186,0.22416413373860186
15032,climate,0.4670846394984326,0.6349473684210526,0.16786272892262,0.16786272892262
15032,human,0.5332288401253918,0.36526315789473685,-0.167965682230655,0.167965682230655
15035,climate,0.6780687397708675,0.6935953420669577,0.015526602296090264,0.015526602296090264
15035,human,0.32127659574468087,0.30640465793304217,-0.014871937811638702,0.014871937811638702
15061,climate,1.1107255520504733,1.0470914127423823,-0.06363413930809103,0.06363413930809103
15061,human,-0.11009463722397476,-0.048199445983379496,0.06189519124059527,0.06189519124059527
15081,climate,0.4371546961325967,0.372122052704577,-0.06503264342801973,0.06503264342801973
15081,human,0.5624309392265193,0.6281553398058253,0.06572440057930595,0.06572440057930595
15101,climate,1.2419811320754717,1.09079754601227,-0.1511835860632016,0.1511835860632016
15101,human,-0.2410377358490566,-0.09079754601226994,0.15024018983678666,0.15024018983678666
15103,climate,1.0513100436681222,1.0504587155963303,-8.513280717918903e-4,8.513280717918903e-4
15103,human,-0.051310043668122265,-0.050688073394495416,6.219702736268498e-4,6.219702736268498e-4
15130,climate,0.9284615384615384,0.9916943521594684,0.06323281369792999,0.06323281369792999
15130,human,0.07346153846153845,0.007641196013289037,-0.06582034244824941,0.06582034244824941
15132,climate,1.60625,1.2373493975903613,-0.3689006024096386,0.3689006024096386
15132,human,-0.609375,-0.23493975903614456,0.37443524096385544,0.37443524096385544
15136,climate,0.7862295081967213,0.7883468834688346,0.0021173752721133088,0.0021173752721133088
15136,human,0.21442622950819673,0.21138211382113822,-0.0030441156870585073,0.0030441156870585073
15138,climate,0.7776859504132232,0.8145530145530145,0.03686706413979135,0.03686706413979135
15138,human,0.22355371900826448,0.18482328482328483,-0.03873043418497965,0.03873043418497965
15142,climate,0.6928020565552699,0.667786561264822,-0.025015495290447887,0.025015495290447887
15142,human,0.3077120822622108,0.33260869565217394,0.02489661338996313,0.02489661338996313
15185,climate,0.8213913043478261,0.8311846689895471,0.00979336464172098,0.00979336464172098
15185,human,0.17843478260869566,0.1681184668989547,-0.010316315709740953,0.010316315709740953
15189,climate,0.7328947368421053,0.675268817204301,-0.05762591963780428,0.05762591963780428
15189,human,0.26654135338345863,0.325,0.058458646616541377,0.058458646616541377
15191,climate,-0.1282258064516129,-0.030999999999999996,0.09722580645161291,0.09722580645161291
15191,human,1.1250000000000002,1.029,-0.09600000000000031,0.09600000000000031
1520,climate,1.0517241379310345,1.3657894736842107,0.3140653357531762,0.3140653357531762
1520,human,-0.05129310344827586,-0.3592105263157895,-0.3079174228675136,0.3079174228675136
15201,climate,0.6861818181818181,0.6651685393258426,-0.02101327885597548,0.02101327885597548
15201,human,0.3138181818181818,0.33550561797752804,0.021687436159346263,0.021687436159346263
15203,climate,0.9405405405405405,0.9005102040816325,-0.04003033645890797,0.04003033645890797
15203,human,0.05912162162162163,0.09897959183673469,0.03985797021511306,0.03985797021511306
15214,climate,-0.08103448275862069,0.6411764705882352,0.7222109533468559,0.7222109533468559
15214,human,1.0741379310344827,0.3570135746606335,-0.7171243563738492,0.7171243563738492
1523,climate,NA,-12.075000000000001,NA,NA
1523,human,NA,13.15,NA,NA
15232,climate,0.7759398496240602,0.8116,0.035660150375939836,0.035660150375939836
15232,human,0.22105263157894736,0.1868,-0.03425263157894737,0.03425263157894737
1524,climate,0.6322033898305085,0.6933014354066985,0.06109804557619003,0.06109804557619003
1524,human,0.3679506933744222,0.3062200956937799,-0.06173059768064232,0.06173059768064232
15244,climate,0.7064171122994652,0.8448339483394833,0.1384168360400181,0.1384168360400181
15244,human,0.2938502673796791,0.15608856088560882,-0.1377617064940703,0.1377617064940703
15247,climate,0.8745519713261648,0.8755162241887905,9.642528626256919e-4,9.642528626256919e-4
15247,human,0.12544802867383512,0.12566371681415928,2.1568814032416062e-4,2.1568814032416062e-4
15259,climate,0.8022132796780684,0.8969202898550723,0.09470701017700389,0.09470701017700389
15259,human,0.19738430583501007,0.10307971014492752,-0.09430459569008255,0.09430459569008255
15276,climate,0.7727678571428571,0.8063380281690142,0.033570171026157114,0.033570171026157114
15276,human,0.22901785714285713,0.19507042253521129,-0.03394743460764585,0.03394743460764585
15288,climate,0.4756756756756757,0.47215777262180975,-0.003517903053865956,0.003517903053865956
15288,human,0.5243243243243243,0.5280742459396752,0.0037499216153509263,0.0037499216153509263
15292,climate,0.7493913043478262,0.7410852713178294,-0.008306033029996773,0.008306033029996773
15292,human,0.2506086956521739,0.2593023255813953,0.008693629929221403,0.008693629929221403
15296,climate,0.8068376068376067,0.7970059880239521,-0.009831618813654686,0.009831618813654686
15296,human,0.19658119658119658,0.20059880239520958,0.004017605814013003,0.004017605814013003
15302,climate,0.854093567251462,0.887872340425532,0.033778773174069965,0.033778773174069965
15302,human,0.14473684210526316,0.11170212765957448,-0.03303471444568869,0.03303471444568869
15306,climate,0.9419718309859154,0.8472067039106146,-0.09476512707530083,0.09476512707530083
15306,human,0.05859154929577465,0.15307262569832403,0.09448107640254938,0.09448107640254938
15309,climate,0.8584415584415586,0.829861111111111,-0.02858044733044751,0.02858044733044751
15309,human,0.1422077922077922,0.17037037037037037,0.028162578162578167,0.028162578162578167
15325,climate,1.0613861386138614,0.8823170731707316,-0.17906906544312984,0.17906906544312984
15325,human,-0.06138613861386138,0.11585365853658536,0.17723979715044674,0.17723979715044674
15331,climate,NA,NA,NA,NA
15331,human,NA,NA,NA,NA
15333,climate,-0.21911764705882353,-0.756896551724138,-0.5377789046653144,0.5377789046653144
15333,human,1.2220588235294116,1.7594827586206896,0.537423935091278,0.537423935091278
15350,climate,0.24539170506912442,0.38294849023090594,0.13755678516178152,0.13755678516178152
15350,human,0.7548387096774194,0.6170515097690942,-0.13778719990832522,0.13778719990832522
15356,climate,0.5760330578512397,0.6114130434782609,0.03537998562702116,0.03537998562702116
15356,human,0.4272727272727273,0.38967391304347826,-0.037598814229249045,0.037598814229249045
15366,climate,0.8643153526970955,0.7837686567164178,-0.08054669598067765,0.08054669598067765
15366,human,0.13526970954356846,0.21660447761194027,0.08133476806837181,0.08133476806837181
15368,climate,1.016216216216216,0.9517006802721089,-0.0645155359441072,0.0645155359441072
15368,human,-0.015057915057915056,0.048526077097505664,0.06358399215542072,0.06358399215542072
15392,climate,1.0394891944990177,1.0137044967880084,-0.02578469771100922,0.02578469771100922
15392,human,-0.0387033398821218,-0.01284796573875803,0.025855374143363773,0.025855374143363773
15394,climate,0.8008784773060029,0.778561736770692,-0.022316740535310964,0.022316740535310964
15394,human,0.19970717423133233,0.22170963364993215,0.022002459418599823,0.022002459418599823
15403,climate,0.8242857142857143,0.8093886462882095,-0.014897067997504787,0.014897067997504787
15403,human,0.17542857142857146,0.19082969432314412,0.015401122894572655,0.015401122894572655
15413,climate,1.0044334975369458,0.9790816326530611,-0.025351864883884634,0.025351864883884634
15413,human,-0.00541871921182266,0.021173469387755103,0.02659218859957776,0.02659218859957776
15417,climate,NA,NA,NA,NA
15417,human,NA,NA,NA,NA
15420,climate,0.4859447004608295,0.5292682926829269,0.04332359222209736,0.04332359222209736
15420,human,0.5152073732718894,0.46951219512195125,-0.04569517814993812,0.04569517814993812
15462,climate,0.8470355731225296,0.7754068716094032,-0.07162870151312639,0.07162870151312639
15462,human,0.15375494071146245,0.2249547920433996,0.07119985133193715,0.07119985133193715
1548,climate,0.8471544715447155,0.8332608695652173,-0.013893601979498182,0.013893601979498182
1548,human,0.15176151761517614,0.16782608695652174,0.01606456934134559,0.01606456934134559
15586,climate,0.8521739130434781,0.8314814814814815,-0.020692431561996627,0.020692431561996627
15586,human,0.14202898550724635,0.1675925925925926,0.025563607085346246,0.025563607085346246
15594,climate,0.3135902636916835,0.46383647798742134,0.1502462142957378,0.1502462142957378
15594,human,0.6860040567951319,0.5361635220125787,-0.14984053478255321,0.14984053478255321
15624,climate,0.8585139318885449,0.7880376344086022,-0.07047629747994266,0.07047629747994266
15624,human,0.141640866873065,0.2120967741935484,0.07045590732048337,0.07045590732048337
15646,climate,0.3725,0.4532731376975169,0.08077313769751693,0.08077313769751693
15646,human,0.6270833333333333,0.5474040632054176,-0.07967927012791576,0.07967927012791576
15649,climate,0.7394396551724138,0.7547703180212015,0.015330662848787702,0.015330662848787702
15649,human,0.26012931034482756,0.24540636042402827,-0.014722949920799283,0.014722949920799283
15656,climate,0.9148867313915858,0.8580335731414869,-0.056853158250098956,0.056853158250098956
15656,human,0.08576051779935275,0.14220623501199042,0.05644571721263768,0.05644571721263768
15665,climate,NA,NA,NA,NA
15665,human,NA,NA,NA,NA
15667,climate,-0.153125,-0.00935251798561151,0.1437724820143885,0.1437724820143885
15667,human,1.1515625,1.0091127098321344,-0.14244979016786563,0.14244979016786563
15678,climate,0.49444444444444446,0.6220338983050848,0.12758945386064036,0.12758945386064036
15678,human,0.5037037037037037,0.3769491525423729,-0.12675455116133078,0.12675455116133078
15680,climate,NA,NA,NA,NA
15680,human,NA,NA,NA,NA
15682,climate,0.5933867735470941,0.6205689277899343,0.027182154242840206,0.027182154242840206
15682,human,0.4066132264529058,0.38030634573304156,-0.026306880719864256,0.026306880719864256
1569,climate,0.9,0.8465277777777779,-0.05347222222222214,0.05347222222222214
1569,human,0.09932432432432432,0.15347222222222223,0.05414789789789791,0.05414789789789791
15704,climate,NA,NA,NA,NA
15704,human,NA,NA,NA,NA
15709,climate,0.9886868686868687,0.881404958677686,-0.10728191000918275,0.10728191000918275
15709,human,0.01191919191919192,0.11756198347107438,0.10564279155188247,0.10564279155188247
1571,climate,0.6505376344086021,0.7027397260273973,0.05220209161879519,0.05220209161879519
1571,human,0.3489247311827957,0.2969178082191781,-0.052006922963617586,0.052006922963617586
15713,climate,-1.1519379844961242,-0.5181034482758621,0.6338345362202621,0.6338345362202621
15713,human,2.151937984496124,1.5189655172413792,-0.6329724672547448,0.6329724672547448
15715,climate,0.6677514792899408,0.6708474576271186,0.003095978337177785,0.003095978337177785
15715,human,0.3313609467455621,0.3284745762711865,-0.0028863704743756213,0.0028863704743756213
15719,climate,1.0507894736842105,1.074022988505747,0.02323351482153657,0.02323351482153657
15719,human,-0.049473684210526316,-0.07310344827586207,-0.023629764065335755,0.023629764065335755
15720,climate,0.904854368932039,0.5482142857142857,-0.3566400832177533,0.3566400832177533
15720,human,0.09611650485436894,0.45238095238095233,0.35626444752658337,0.35626444752658337
15724,climate,0.9960629921259843,1.0050438596491227,0.008980867523138425,0.008980867523138425
15724,human,0.004330708661417323,-0.005043859649122807,-0.00937456831054013,0.00937456831054013
15732,climate,0.9344036697247706,0.8134259259259259,-0.12097774379884474,0.12097774379884474
15732,human,0.06697247706422019,0.1847222222222222,0.11774974515800202,0.11774974515800202
15734,climate,0.632768361581921,0.5691943127962086,-0.06357404878571238,0.06357404878571238
15734,human,0.36610169491525424,0.4298578199052133,0.06375612498995908,0.06375612498995908
15738,climate,0.8366598778004073,0.7812749003984064,-0.05538497740200088,0.05538497740200088
15738,human,0.16395112016293278,0.21852589641434264,0.05457477625140986,0.05457477625140986
1574,climate,0.6516260162601626,0.7942396313364055,0.14261361507624293,0.14261361507624293
1574,human,0.3487804878048781,0.20529953917050692,-0.14348094863437116,0.14348094863437116
15740,climate,0.49303278688524593,0.6621827411167512,0.1691499542315053,0.1691499542315053
15740,human,0.5069672131147541,0.3378172588832487,-0.16914995423150542,0.16914995423150542
15762,climate,0.7487437185929647,0.7900414937759337,0.041297775182968954,0.041297775182968954
15762,human,0.24974874371859296,0.2107883817427386,-0.03896036197585437,0.03896036197585437
15766,climate,0.9654545454545455,0.7950331125827815,-0.17042143287176392,0.17042143287176392
15766,human,0.027272727272727275,0.2052980132450331,0.17802528597230582,0.17802528597230582
15768,climate,0.963953488372093,0.9058981233243967,-0.05805536504769637,0.05805536504769637
15768,human,0.03720930232558139,0.0935656836461126,0.05635638132053122,0.05635638132053122
1577,climate,0.6488469601677149,0.5638686131386861,-0.08497834702902884,0.08497834702902884
1577,human,0.35031446540880506,0.43540145985401457,0.08508699444520951,0.08508699444520951
15776,climate,0.1079646017699115,0.4518518518518519,0.3438872500819404,0.3438872500819404
15776,human,0.895575221238938,0.5458333333333334,-0.34974188790560456,0.34974188790560456
15778,climate,0.48186619718309864,0.3144827586206897,-0.16738343856240895,0.16738343856240895
15778,human,0.5172535211267606,0.685344827586207,0.16809130645944637,0.16809130645944637
15783,climate,0.6174904942965779,0.5987616099071207,-0.01872888438945719,0.01872888438945719
15783,human,0.3840304182509506,0.4015479876160991,0.017517569365148533,0.017517569365148533
15785,climate,1.0099099099099098,0.9588235294117646,-0.05108638049814518,0.05108638049814518
15785,human,-0.00960960960960961,0.04086687306501548,0.05047648267462509,0.05047648267462509
15789,climate,0.4821138211382114,0.27070707070707073,-0.21140675043114066,0.21140675043114066
15789,human,0.5186991869918699,0.7272727272727272,0.20857354028085728,0.20857354028085728
15793,climate,0.9140425531914894,0.894407158836689,-0.01963539435480044,0.01963539435480044
15793,human,0.08553191489361703,0.10604026845637583,0.020508353562758805,0.020508353562758805
15829,climate,0.9686792452830187,0.9456140350877192,-0.0230652101952995,0.0230652101952995
15829,human,0.030754716981132073,0.055360623781676416,0.024605906800544343,0.024605906800544343
15831,climate,0.6185654008438819,0.564642857142857,-0.053922543701024894,0.053922543701024894
15831,human,0.3831223628691984,0.4339285714285714,0.05080620855937301,0.05080620855937301
15855,climate,0.945,0.4470588235294118,-0.49794117647058816,0.49794117647058816
15855,human,0.04,0.5509803921568628,0.5109803921568628,0.5109803921568628
15866,climate,0.8637010676156582,0.9239482200647249,0.06024715244906664,0.06024715244906664
15866,human,0.13736654804270462,0.07540453074433658,-0.06196201729836805,0.06196201729836805
15872,climate,0.7826203208556151,0.7007614213197969,-0.08185889953581815,0.08185889953581815
15872,human,0.21737967914438502,0.29796954314720814,0.08058986400282311,0.08058986400282311
15876,climate,1.0562666666666667,0.9913846153846153,-0.06488205128205138,0.06488205128205138
15876,human,-0.05573333333333333,0.007692307692307692,0.06342564102564102,0.06342564102564102
1590,climate,0.9385579937304075,0.9426791277258566,0.004121133995449111,0.004121133995449111
1590,human,0.061442006269592474,0.0573208722741433,-0.0041211339954491735,0.0041211339954491735
15902,climate,0.228,0.2736677115987461,0.04566771159874608,0.04566771159874608
15902,human,0.7709090909090909,0.7269592476489027,-0.04394984326018814,0.04394984326018814
15904,climate,0.64,0.053061224489795916,-0.5869387755102041,0.5869387755102041
15904,human,0.35111111111111115,0.946938775510204,0.5958276643990928,0.5958276643990928
15919,climate,0.7190023752969122,0.713422007255139,-0.005580368041773198,0.005580368041773198
15919,human,0.2806413301662708,0.2863361547762999,0.0056948246100291255,0.0056948246100291255
15922,climate,0.6560798548094373,0.6146209386281588,-0.041458916181278505,0.041458916181278505
15922,human,0.3439201451905626,0.38610108303249097,0.04218093784192839,0.04218093784192839
15925,climate,0.8151098901098902,0.815625,5.151098901098328e-4,5.151098901098328e-4
15925,human,0.185989010989011,0.18375,-0.0022390109890109977,0.0022390109890109977
15929,climate,0.6880494505494505,0.697258064516129,0.009208613966678492,0.009208613966678492
15929,human,0.3116758241758242,0.30274193548387096,-0.008933888691953218,0.008933888691953218
15955,climate,0.33355704697986577,0.29589041095890417,-0.0376666360209616,0.0376666360209616
15955,human,0.6684563758389261,0.7023972602739726,0.0339408844350465,0.0339408844350465
15967,climate,0.2648793565683646,0.23966346153846155,-0.02521589502990304,0.02521589502990304
15967,human,0.7361930294906166,0.7610576923076924,0.024864662817075778,0.024864662817075778
15970,climate,0.9429090909090907,0.8891634980988593,-0.05374559281023139,0.05374559281023139
15970,human,0.05709090909090908,0.11045627376425855,0.05336536467334947,0.05336536467334947
15976,climate,0.9565573770491803,0.8637614678899083,-0.09279590915927205,0.09279590915927205
15976,human,0.04426229508196722,0.1353211009174312,0.09105880583546397,0.09105880583546397
16009,climate,0.20208333333333334,0.3732203389830509,0.17113700564971757,0.17113700564971757
16009,human,0.7979166666666667,0.6254237288135593,-0.17249293785310738,0.17249293785310738
16016,climate,1.1965217391304348,2.3175,1.120978260869565,1.120978260869565
16016,human,-0.19304347826086957,-1.3125,-1.1194565217391304,1.1194565217391304
1604,climate,1.0545219638242895,1.3094650205761316,0.25494305675184203,0.25494305675184203
1604,human,-0.05400516795865633,-0.3078189300411523,-0.25381376208249595,0.25381376208249595
16054,climate,0.8342056074766354,0.8683397683397682,0.03413416086313281,0.03413416086313281
16054,human,0.16504672897196263,0.1308880308880309,-0.03415869808393174,0.03415869808393174
16061,climate,1.040062111801242,1.0570247933884298,0.016962681587187722,0.016962681587187722
16061,human,-0.03944099378881987,-0.057851239669421496,-0.018410245880601625,0.018410245880601625
1607,climate,0.8582159624413145,0.8878957169459962,0.029679754504681743,0.029679754504681743
1607,human,0.142018779342723,0.11284916201117318,-0.029169617331549824,0.029169617331549824
16073,climate,0.9781420765027322,0.9355042016806723,-0.04263787482205994,0.04263787482205994
16073,human,0.0226775956284153,0.06554621848739496,0.04286862285897966,0.04286862285897966
16075,climate,1.014574898785425,0.9878787878787878,-0.02669611090663726,0.02669611090663726
16075,human,-0.015384615384615385,0.013852813852813853,0.02923742923742924,0.02923742923742924
16081,climate,1.0755932203389833,1.0273972602739727,-0.04819596006501059,0.04819596006501059
16081,human,-0.07457627118644068,-0.02671232876712329,0.04786394241931739,0.04786394241931739
1610,climate,0.6868421052631578,0.9228260869565218,0.235983981693364,0.235983981693364
1610,human,0.31315789473684214,0.075,-0.23815789473684212,0.23815789473684212
16103,climate,0.09263157894736843,0.5447619047619048,0.4521303258145364,0.4521303258145364
16103,human,0.9031578947368422,0.4523809523809524,-0.4507769423558898,0.4507769423558898
16129,climate,0.4688679245283019,0.5458083832335329,0.07694045870523097,0.07694045870523097
16129,human,0.5327044025157233,0.45299401197604783,-0.07971039053967544,0.07971039053967544
16131,climate,-0.8862068965517241,-2.1375,-1.2512931034482762,1.2512931034482762
16131,human,1.879310344827586,3.1475000000000004,1.2681896551724143,1.2681896551724143
