dataset_id,predictor,baseline,reduced_collinear_v1,delta_ratio,abs_delta_ratio
15,human,1.2738691226863351e-5,7.251579031334073e-6,-5.487112195529278e-6,5.487112195529278e-6
15032,climate,0.4669382638671263,0.634813723426647,0.1678754595595207,0.1678754595595207
15032,human,0.5330617361328737,0.36518627657335295,-0.1678754595595207,0.1678754595595207
15035,climate,0.6785129380936783,0.6935953420669578,0.015082403973279535,0.015082403973279535
15035,human,0.32148706190632165,0.3064046579330422,-0.015082403973279424,0.015082403973279424
15061,climate,0.9999971599058226,0.9999973545043532,1.9459853062286925e-7,1.9459853062286925e-7
15061,human,2.8400941775229265e-6,2.645495646836913e-6,-1.9459853068601344e-7,1.9459853068601344e-7
15081,climate,0.43733591267099625,0.3720188574597892,-0.06531705521120706,0.06531705521120706
15081,human,0.5626640873290037,0.6279811425402108,0.06531705521120701,0.06531705521120701
15101,climate,0.999996202065317,0.9999971878594268,9.857941097868306e-7,9.857941097868306e-7
15101,human,3.79793468311932e-6,2.812140573282977e-6,-9.85794109836343e-7,9.85794109836343e-7
15103,climate,0.999997923161115,0.9999978165986537,-1.0656246129947533e-7,1.0656246129947533e-7
15103,human,2.076838885069813e-6,2.1834013462852703e-6,1.0656246121545729e-7,1.0656246121545729e-7
15130,climate,0.926679462571977,0.9923537234042552,0.06567426083227823,0.06567426083227823
15130,human,0.07332053742802302,0.007646276595744681,-0.06567426083227834,0.06567426083227834
15132,climate,0.9999805451255812,0.9999902629964654,9.717870884218271e-6,9.717870884218271e-6
15132,human,1.9454874418785626e-5,9.737003534532283e-6,-9.717870884253344e-6,9.717870884253344e-6
15136,climate,0.7857142857142857,0.7885605855245323,0.002846299810246644,0.002846299810246644
15136,human,0.21428571428571427,0.2114394144754676,-0.002846299810246672,0.002846299810246672
15138,climate,0.776723070573669,0.8150613688371124,0.03833829826344348,0.03833829826344348
15138,human,0.22327692942633098,0.18493863116288747,-0.03833829826344351,0.03833829826344351
15142,climate,0.6924460431654677,0.6675227182931648,-0.024923324872302866,0.024923324872302866
15142,human,0.3075539568345324,0.33247728170683527,0.024923324872302866,0.024923324872302866
15185,climate,0.8215341798573665,0.8317642956764296,0.01023011581906308,0.01023011581906308
15185,human,0.1784658201426335,0.16823570432357043,-0.01023011581906308,0.01023011581906308
15189,climate,0.7333082565356404,0.6750873421123353,-0.058220914423305015,0.058220914423305015
15189,human,0.2666917434643596,0.3249126578876646,0.058220914423305015,0.058220914423305015
15191,climate,7.1684073949290674e-6,9.718078541510771e-6,2.5496711465817038e-6,2.5496711465817038e-6
15191,human,0.9999928315926051,0.9999902819214584,-2.549671146656607e-6,2.549671146656607e-6
1520,climate,0.9999959016561407,0.9999903661814433,-5.535474697393461e-6,5.535474697393461e-6
1520,human,4.098343859246478e-6,9.633818556661303e-6,5.535474697414825e-6,5.535474697414825e-6
15201,climate,0.6861818181818181,0.6647204132045812,-0.02146140497723692,0.02146140497723692
15201,human,0.3138181818181818,0.3352795867954188,0.02146140497723703,0.02146140497723703
15203,climate,0.9408583981074687,0.9009698825931598,-0.03988851551430894,0.03988851551430894
15203,human,0.059141601892531266,0.09903011740684023,0.03988851551430896,0.03988851551430896
15214,climate,1.6051106723808606e-5,0.64233907524932,0.6423230241425962,0.6423230241425962
15214,human,0.9999839488932761,0.35766092475067995,-0.6423230241425961,0.6423230241425961
1523,climate,2.4330308265005718e-5,1.90110454173875e-5,-5.319262847618218e-6,5.319262847618218e-6
1523,human,0.999975669691735,0.9999809889545825,5.3192628475251524e-6,5.3192628475251524e-6
15232,climate,0.77828054298642535,0.8129006410256411,0.03462009803921573,0.03462009803921573
15232,human,0.22171945701357465,0.18709935897435898,-0.034620098039215674,0.034620098039215674
1524,climate,0.6321059929132645,0.6936333173767352,0.061527324463470645,0.061527324463470645
1524,human,0.3678940070867355,0.3063666826232647,-0.061527324463470756,0.061527324463470756
15244,climate,0.7062282812082331,0.8440552995391705,0.13782701833093736,0.13782701833093736
15244,human,0.2937717187917669,0.15594470046082948,-0.1378270183309374,0.1378270183309374
15247,climate,0.8745519713261648,0.8744843842074248,-6.75871187399979e-5,6.75871187399979e-5
15247,human,0.12544802867383512,0.1255156157925751,6.75871187399979e-5,6.75871187399979e-5
15259,climate,0.802536231884058,0.89692028985507255,0.09438405797101457,0.09438405797101457
15259,human,0.19746376811594205,0.10307971014492755,-0.0943840579710145,0.0943840579710145
15276,climate,0.7713903743315509,0.8052039381153306,0.033813563783779754,0.033813563783779754
15276,human,0.2286096256684492,0.19479606188466947,-0.033813563783779726,0.033813563783779726
15288,climate,0.4756756756756757,0.4720482486662027,-0.0036274270094729943,0.0036274270094729943
15288,human,0.5243243243243243,0.5279517513337972,0.003627427009472939,0.003627427009472939
15292,climate,0.7493913043478262,0.7407981402557149,-0.008593164092111305,0.008593164092111305
15292,human,0.2506086956521739,0.25920185974428517,0.00859316409211125,0.00859316409211125
15296,climate,0.8040885860306644,0.7989195678271308,-0.005169018203533549,0.005169018203533549
15296,human,0.1959114139693356,0.20108043217286917,0.005169018203533576,0.005169018203533576
15302,climate,0.8550936768149884,0.888250319284802,0.033156642469813646,0.033156642469813646
15302,human,0.1449063231850117,0.11174968071519796,-0.033156642469813744,0.033156642469813744
15306,climate,0.9414414414414415,0.8469701200781904,-0.09447132136325109,0.09447132136325109
15306,human,0.058558558558558564,0.15302987992180955,0.09447132136325098,0.09447132136325098
15309,climate,0.8578844905905256,0.8296690580884054,-0.02821543250212022,0.02821543250212022
15309,human,0.14211550940947434,0.17033094191159454,0.02821543250212019,0.02821543250212019
15325,climate,0.9999906717288085,0.8839340256566891,-0.11605664607211941,0.11605664607211941
15325,human,9.32827119150008e-6,0.11606597434331094,0.11605664607211943,0.11605664607211943
15331,climate,0.5,0.5,0,0
15331,human,0.5,0.5,0,0
15333,climate,6.01681096984976e-6,4.899535034125261e-6,-1.1172759357244994e-6,1.1172759357244994e-6
15333,human,0.9999939831890301,0.9999951004649659,1.1172759357691575e-6,1.1172759357691575e-6
15350,climate,0.2453351762266759,0.38294849023090594,0.13761331400423005,0.13761331400423005
15350,human,0.7546648237733241,0.6170515097690942,-0.13761331400422994,0.13761331400422994
15356,climate,0.5741350906095551,0.6107491856677525,0.03661409505819735,0.03661409505819735
15356,human,0.4258649093904448,0.38925081433224756,-0.03661409505819724,0.03661409505819724
15366,climate,0.8646741386467415,0.7834763148079075,-0.081197823838834,0.081197823838834
15366,human,0.1353258613532586,0.2165236851920925,0.0811978238388339,0.0811978238388339
15368,climate,0.9999962006223382,0.9514849240535027,-0.04851127656883547,0.04851127656883547
15368,human,3.7993776619389747e-6,0.04851507594649739,0.04851127656883545,0.04851127656883545
15392,climate,0.999998110001682,0.999997887625924,-2.22375758029969e-7,2.22375758029969e-7
15392,human,1.8899983179014968e-6,2.1123740761003885e-6,2.2237575819889173e-7,2.2237575819889173e-7
15394,climate,0.8004097161252561,0.7783505154639175,-0.022059200661338596,0.022059200661338596
15394,human,0.19959028387474392,0.22164948453608246,0.02205920066133854,0.02205920066133854
15403,climate,0.8245212917976564,0.8092119624536128,-0.01530932934404361,0.01530932934404361
15403,human,0.17547870820234354,0.1907880375463873,0.015309329344043748,0.015309329344043748
15413,climate,0.9999975478235709,0.9788319306299414,-0.021165617193629416,0.021165617193629416
15413,human,2.4521764291897273e-6,0.021168069370058662,0.02116561719362947,0.02116561719362947
15417,climate,0.9999680521389093,0.999947646720067,-2.0405418842295298e-5,2.0405418842295298e-5
15417,human,3.1947861090699976e-5,5.23532799329878e-5,2.0405418842287823e-5,2.0405418842287823e-5
15420,climate,0.485385500575374,0.5299145299145299,0.04452902933915592,0.04452902933915592
15420,human,0.514614499424626,0.47008547008547014,-0.04452902933915587,0.04452902933915587
15462,climate,0.8463665086887836,0.7751265365148229,-0.07123997217396072,0.07123997217396072
15462,human,0.15363349131121642,0.22487346348517714,0.07123997217396072,0.07123997217396072
1548,climate,0.8480737927292458,0.8323561346362649,-0.01571765809298087,0.01571765809298087
1548,human,0.1519262072707542,0.1676438653637351,0.015717658092980896,0.015717658092980896
15586,climate,0.8571428571428572,0.8322520852641334,-0.024890771878723794,0.024890771878723794
15586,human,0.14285714285714288,0.16774791473586653,0.024890771878723655,0.024890771878723655
15594,climate,0.3137175324675324,0.46383647798742134,0.1501189455198889,0.1501189455198889
15594,human,0.6862824675324675,0.5361635220125787,-0.1501189455198888,0.1501189455198888
15624,climate,0.8583810555641541,0.7879317296062358,-0.07044932595791831,0.07044932595791831
15624,human,0.14161894443584583,0.21206827039376427,0.07044932595791845,0.07044932595791845
15646,climate,0.37265527303042933,0.4529663884502594,0.08031111541983005,0.08031111541983005
15646,human,0.6273447269695707,0.5470336115497405,-0.08031111541983016,0.08031111541983016
15649,climate,0.7397585166019837,0.7546369899311075,0.014878473329123842,0.014878473329123842
15649,human,0.2602414833980164,0.24536301006889238,-0.014878473329124009,0.014878473329124009
15656,climate,0.9142949547218628,0.8578278590266123,-0.056467095695250547,0.056467095695250547
15656,human,0.08570504527813712,0.14217214097338765,0.05646709569525053,0.05646709569525053
15665,climate,NA,NA,NA,NA
15665,human,NA,NA,NA,NA
15667,climate,2.713696842070985e-6,2.376420208126882e-6,-3.372766339441029e-7,3.372766339441029e-7
15667,human,0.999997286303158,0.9999976235797919,3.3727663395488605e-7,3.3727663395488605e-7
15678,climate,0.49536178107606677,0.6226671191041738,0.12730533802810706,0.12730533802810706
15678,human,0.5046382189239331,0.3773328808958263,-0.12730533802810684,0.12730533802810684
15680,climate,NA,NA,NA,NA
15680,human,NA,NA,NA,NA
15682,climate,0.5933867735470941,0.620026235242676,0.026639461695581845,0.026639461695581845
15682,human,0.4066132264529058,0.37997376475732403,-0.02663946169558179,0.02663946169558179
1569,climate,0.9006085192697769,0.8465277777777778,-0.05408074149199915,0.05408074149199915
1569,human,0.09939148073022312,0.1534722222222222,0.05408074149199908,0.05408074149199908
15704,climate,NA,NA,NA,NA
15704,human,NA,NA,NA,NA
15709,climate,0.9880880274581062,0.882316442605998,-0.10577158485210825,0.10577158485210825
15709,human,0.0119119725418938,0.11768355739400208,0.10577158485210827,0.10577158485210827
1571,climate,0.650887573964497,0.7029804727646454,0.052092898800148335,0.052092898800148335
1571,human,0.3491124260355029,0.2970195272353546,-0.052092898800148335,0.052092898800148335
15713,climate,3.6022924989463293e-6,2.8376763970590325e-6,-7.646161018872968e-7,7.646161018872968e-7
15713,human,0.99999639770750115,0.999997162323603,7.646161018781683e-7,7.646161018781683e-7
15715,climate,0.6683446846313296,0.6713025780189958,0.002957893387666277,0.002957893387666277
15715,human,0.33165531536867043,0.32869742198100405,-0.002957893387666388,0.002957893387666388
15719,climate,0.9999974956236023,0.9999978595936225,3.639700202340279e-7,3.639700202340279e-7
15719,human,2.5043763977550773e-6,2.1404063775548426e-6,-3.639700202002347e-7,3.639700202002347e-7
15720,climate,0.9039767216294858,0.5478881618084473,-0.3560885598210385,0.3560885598210385
15720,human,0.09602327837051407,0.45211183819155265,0.3560885598210386,0.3560885598210386
15724,climate,0.9956709956709957,0.99999781802789,0.0043268223568943,0.0043268223568943
15724,human,0.004329004329004329,2.1819721100324895e-6,-0.004326822356894296,0.004326822356894296
15732,climate,0.9331195602382043,0.814935064935065,-0.11818449530313935,0.11818449530313935
15732,human,0.0668804397617957,0.18506493506493507,0.11818449530313938,0.11818449530313938
15734,climate,0.6334841628959276,0.5697343453510437,-0.06374981754488385,0.06374981754488385
15734,human,0.3665158371040724,0.4302656546489564,0.06374981754488401,0.06374981754488401
15738,climate,0.8361489924689599,0.7814305638573421,-0.0547184286116178,0.0547184286116178
15738,human,0.1638510075310401,0.21856943614265792,0.054718428611617825,0.054718428611617825
1574,climate,0.6513612352702154,0.7946058091286307,0.14324457385841527,0.14324457385841527
1574,human,0.34863876472978467,0.2053941908713693,-0.14324457385841538,0.14324457385841538
15740,climate,0.49303278688524593,0.6621827411167512,0.1691499542315053,0.1691499542315053
15740,human,0.5069672131147541,0.3378172588832487,-0.16914995423150542,0.16914995423150542
15762,climate,0.7498741821841973,0.7893864013266998,0.03951221914250247,0.03951221914250247
15762,human,0.25012581781580273,0.21061359867330012,-0.03951221914250261,0.03951221914250261
15766,climate,0.9725274725274725,0.7947699437272425,-0.17775752880023,0.17775752880023
15766,human,0.027472527472527472,0.20523005627275734,0.17775752880022988,0.17775752880022988
15768,climate,0.9628339140534261,0.9063841201716738,-0.05644979388175231,0.05644979388175231
15768,human,0.037166085946573744,0.09361587982832618,0.05644979388175244,0.05644979388175244
1577,climate,0.6493915232899706,0.5642804967129291,-0.0851110265770415,0.0851110265770415
1577,human,0.35060847671002937,0.4357195032870709,0.0851110265770415,0.0851110265770415
15776,climate,0.10758377425044093,0.45290023201856144,0.34531645776812053,0.34531645776812053
15776,human,0.892416225749559,0.5470997679814384,-0.3453164577681206,0.3453164577681206
15778,climate,0.4822907488986784,0.31453698913605793,-0.16775375976262047,0.16775375976262047
15778,human,0.5177092511013216,0.685463010863942,0.1677537597626204,0.1677537597626204
15783,climate,0.6165527714502658,0.598576292169607,-0.01797647928065882,0.01797647928065882
15783,human,0.38344722854973434,0.4014237078303931,0.017976479280658764,0.017976479280658764
15785,climate,0.9999970264733082,0.9591204707339734,-0.0408765557393348,0.0408765557393348
15785,human,2.9735266918623498e-6,0.040879529266026636,0.040876555739334776,0.040876555739334776
15789,climate,0.4817221770917953,0.27125506072874495,-0.21046711636305038,0.21046711636305038
15789,human,0.5182778229082047,0.728744939271255,0.21046711636305038,0.21046711636305038
15793,climate,0.9144316730523627,0.8940071556350626,-0.020424517417300114,0.020424517417300114
15793,human,0.08556832694763729,0.10599284436493739,0.0204245174173001,0.0204245174173001
15829,climate,0.9692278648291486,0.9446932814021421,-0.02453458342700643,0.02453458342700643
15829,human,0.030772135170851426,0.055306718597857844,0.02453458342700642,0.02453458342700642
15831,climate,0.6175231676495366,0.5654506437768241,-0.05207252387271255,0.05207252387271255
15831,human,0.38247683235046337,0.43454935622317603,0.05207252387271266,0.05207252387271266
15855,climate,0.9593908629441625,0.44793713163064836,-0.5114537313135141,0.5114537313135141
15855,human,0.04060913705583757,0.5520628683693517,0.5114537313135141,0.5114537313135141
15866,climate,0.86277995023107,0.9245466321243524,0.06176668189328238,0.06176668189328238
15866,human,0.13722004976892999,0.07545336787564769,-0.0617666818932823,0.0617666818932823
15872,climate,0.7826203208556151,0.7016518424396442,-0.08096847841597088,0.08096847841597088
15872,human,0.21737967914438502,0.29834815756035576,0.08096847841597074,0.08096847841597074
15876,climate,0.9999974753913775,0.9923005851555282,-0.007696890235849296,0.007696890235849296
15876,human,2.5246086225482896e-6,0.0076994148444718205,0.007696890235849272,0.007696890235849272
1590,climate,0.9385579937304075,0.9426791277258568,0.004121133995449333,0.004121133995449333
1590,human,0.061442006269592474,0.05732087227414331,-0.004121133995449167,0.004121133995449167
15902,climate,0.22824899890789954,0.2734962406015038,0.04524724169360425,0.04524724169360425
15902,human,0.7717510010921005,0.7265037593984962,-0.04524724169360428,0.04524724169360428
15904,climate,0.6457399103139013,0.05306122448979592,-0.5926786858241054,0.5926786858241054
15904,human,0.3542600896860987,0.9469387755102041,0.5926786858241054,0.5926786858241054
15919,climate,0.7192586432220506,0.7135945815191098,-0.005664061702940759,0.005664061702940759
15919,human,0.28074135677794937,0.2864054184808902,0.005664061702940815,0.005664061702940815
15922,climate,0.6560798548094374,0.6141774891774893,-0.04190236563194816,0.04190236563194816
15922,human,0.34392014519056263,0.38582251082251084,0.04190236563194821,0.04190236563194821
15925,climate,0.8142151481888036,0.8161350844277674,0.0019199362389638042,0.0019199362389638042
15925,human,0.18578485181119647,0.18386491557223264,-0.001919936238963832,0.001919936238963832
15929,climate,0.6882385270678758,0.697258064516129,0.009019537448253234,0.009019537448253234
15929,human,0.3117614729321242,0.30274193548387096,-0.009019537448253234,0.009019537448253234
15955,climate,0.332886805090422,0.29639794168096056,-0.03648886340946145,0.03648886340946145
15955,human,0.667113194909578,0.7036020583190395,0.03648886340946156,0.03648886340946156
15967,climate,0.26459560792715586,0.23949075186163823,-0.025104856065517628,0.025104856065517628
15967,human,0.7354043920728441,0.7605092481383617,0.0251048560655176,0.0251048560655176
15970,climate,0.9429090909090909,0.8895017116774439,-0.05340737923164707,0.05340737923164707
15970,human,0.057090909090909095,0.11049828832255609,0.053407379231647,0.053407379231647
15976,climate,0.9557739557739557,0.8645546372819101,-0.09121931849204568,0.09121931849204568
15976,human,0.04422604422604423,0.13544536271809,0.09121931849204576,0.09121931849204576
16009,climate,0.20208333333333334,0.3737270875763748,0.17164375424304146,0.17164375424304146
16009,human,0.7979166666666667,0.6262729124236253,-0.17164375424304146,0.17164375424304146
16016,climate,0.9999927326109549,0.999989212629853,-3.5199811019293037e-6,3.5199811019293037e-6
16016,human,7.267389045137753e-6,1.0787370147031854e-5,3.519981101894101e-6,3.519981101894101e-6
1604,climate,0.9999975496261956,0.9999968573323152,-6.922938803333167e-7,6.922938803333167e-7
1604,human,2.4503738045238803e-6,3.142667684890997e-6,6.922938803671167e-7,6.922938803671167e-7
16054,climate,0.8348297792742237,0.8690108191653787,0.03418103989115495,0.03418103989115495
16054,human,0.1651702207257763,0.13098918083462133,-0.03418103989115498,0.03418103989115498
16061,climate,0.999997014042956,0.9999973938040297,3.797610736988588e-7,3.797610736988588e-7
16061,human,2.985957044021965e-6,2.606195970299791e-6,-3.7976107372217424e-7,3.7976107372217424e-7
1607,climate,0.8580145505749824,0.887234834387793,0.02922028381281061,0.02922028381281061
1607,human,0.14198544942501762,0.11276516561220692,-0.029220283812810693,0.029220283812810693
